"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"	"desc_name"	"size"
22.6926317302442	0.448175268545207	"scaffold"	"Fixed-1. MorganBits"	"mw_size60000_desc"	"   XGBoost"	"RMSE"	"MolWt"	60000
20.5653230296381	0.242907740655317	"scaffold"	"Fixed-2. MACCS"	"mw_size60000_desc"	"   XGBoost"	"RMSE"	"MolWt"	60000
16.5724909954605	0.425902411253013	"scaffold"	"Fixed-3. AtomPairs"	"mw_size60000_desc"	"   XGBoost"	"RMSE"	"MolWt"	60000
0.532244346135104	0.481655501960874	"scaffold"	"Learned-1. SMILES"	"mw_size60000_desc"	"  RNN"	"RMSE"	"MolWt"	60000
22.9863760830639	1.24458301162512	"scaffold"	"Learned-2. Graph"	"mw_size60000_desc"	"GCN"	"RMSE"	"MolWt"	60000
22.3896828376378	3.16696884111699	"scaffold"	"Learned-2. Graph"	"mw_size60000_desc"	"GIN"	"RMSE"	"MolWt"	60000
29.2193741272881	6.86391253671224	"scaffold"	"Learned-2. Graph"	"mw_size60000_desc"	"GROVER"	"RMSE"	"MolWt"	60000
35.5342287465851	0.485063235751596	"scaffold"	"Learned-1. SMILES"	"mw_size60000_desc"	" MolBERT"	"RMSE"	"MolWt"	60000
21.5343156180289	0.683109745879473	"scaffold"	"Fixed-1. MorganBits"	"mw_size80000_desc"	"   RF"	"RMSE"	"MolWt"	80000
19.5705270498478	0.32614923601149	"scaffold"	"Fixed-2. MACCS"	"mw_size80000_desc"	"   RF"	"RMSE"	"MolWt"	80000
16.0280415021014	0.412930385498776	"scaffold"	"Fixed-3. AtomPairs"	"mw_size80000_desc"	"   RF"	"RMSE"	"MolWt"	80000
14.2917349743724	0.336356306610488	"scaffold"	"Fixed-1. MorganBits"	"mw_size80000_desc"	"   SVM"	"RMSE"	"MolWt"	80000
19.53959252994	0.16471964168139	"scaffold"	"Fixed-2. MACCS"	"mw_size80000_desc"	"   SVM"	"RMSE"	"MolWt"	80000
2.83146623817162	0.626886971969971	"scaffold"	"Fixed-3. AtomPairs"	"mw_size80000_desc"	"   SVM"	"RMSE"	"MolWt"	80000
22.6510992435245	0.468405241749516	"scaffold"	"Fixed-1. MorganBits"	"mw_size80000_desc"	"   XGBoost"	"RMSE"	"MolWt"	80000
20.5609984298594	0.231330642932228	"scaffold"	"Fixed-2. MACCS"	"mw_size80000_desc"	"   XGBoost"	"RMSE"	"MolWt"	80000
16.5409175756296	0.418219756955983	"scaffold"	"Fixed-3. AtomPairs"	"mw_size80000_desc"	"   XGBoost"	"RMSE"	"MolWt"	80000
0.446094543667899	0.46139575897409	"scaffold"	"Learned-1. SMILES"	"mw_size80000_desc"	"  RNN"	"RMSE"	"MolWt"	80000
21.8616565417278	0.734974932098151	"scaffold"	"Learned-2. Graph"	"mw_size80000_desc"	"GCN"	"RMSE"	"MolWt"	80000
19.8173110960274	3.30473257986736	"scaffold"	"Learned-2. Graph"	"mw_size80000_desc"	"GIN"	"RMSE"	"MolWt"	80000
29.1198198816113	6.99584589743488	"scaffold"	"Learned-2. Graph"	"mw_size80000_desc"	"GROVER"	"RMSE"	"MolWt"	80000
30.0633059473708	0.313598749993055	"scaffold"	"Learned-1. SMILES"	"mw_size80000_desc"	" MolBERT"	"RMSE"	"MolWt"	80000
21.4163117417957	0.720219176876989	"scaffold"	"Fixed-1. MorganBits"	"mw_size100000_desc"	"   RF"	"RMSE"	"MolWt"	100000
19.3970452308118	0.3300469034274	"scaffold"	"Fixed-2. MACCS"	"mw_size100000_desc"	"   RF"	"RMSE"	"MolWt"	100000
15.8342826309862	0.407824063694576	"scaffold"	"Fixed-3. AtomPairs"	"mw_size100000_desc"	"   RF"	"RMSE"	"MolWt"	100000
14.2211916600729	0.367922822341235	"scaffold"	"Fixed-1. MorganBits"	"mw_size100000_desc"	"   SVM"	"RMSE"	"MolWt"	100000
19.4862304873446	0.191021703010703	"scaffold"	"Fixed-2. MACCS"	"mw_size100000_desc"	"   SVM"	"RMSE"	"MolWt"	100000
2.82462052835159	0.596082437565204	"scaffold"	"Fixed-3. AtomPairs"	"mw_size100000_desc"	"   SVM"	"RMSE"	"MolWt"	100000
22.6407761714606	0.490185975100645	"scaffold"	"Fixed-1. MorganBits"	"mw_size100000_desc"	"   XGBoost"	"RMSE"	"MolWt"	100000
20.5247444188336	0.250113585934809	"scaffold"	"Fixed-2. MACCS"	"mw_size100000_desc"	"   XGBoost"	"RMSE"	"MolWt"	100000
16.5425106790056	0.429931899323089	"scaffold"	"Fixed-3. AtomPairs"	"mw_size100000_desc"	"   XGBoost"	"RMSE"	"MolWt"	100000
0.422583021584497	0.246904772742278	"scaffold"	"Learned-1. SMILES"	"mw_size100000_desc"	"  RNN"	"RMSE"	"MolWt"	100000
21.3677080147099	1.10486930545626	"scaffold"	"Learned-2. Graph"	"mw_size100000_desc"	"GCN"	"RMSE"	"MolWt"	100000
17.3911626819671	3.39048135070635	"scaffold"	"Learned-2. Graph"	"mw_size100000_desc"	"GIN"	"RMSE"	"MolWt"	100000
29.3729038001053	7.09356802061248	"scaffold"	"Learned-2. Graph"	"mw_size100000_desc"	"GROVER"	"RMSE"	"MolWt"	100000
26.1255356456895	0.231578530643771	"scaffold"	"Learned-1. SMILES"	"mw_size100000_desc"	" MolBERT"	"RMSE"	"MolWt"	100000
